Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET ,Type 1,Type 2,Type 3,Type 4,Unnamed: 11
22991,64314,44805.52431,support.eu@Company.com,RE : Unknown payment,"Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. I'll be more than happy to assist you with your inquiry, and I will do my absolute best to help. The charges you received are likely to be related to a Company service or subscription you have signed up for. Judging by the price, this is likely a Company Cloud Subscription. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Ramon *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 13:21 To : xxxxx@xxxx.com Subject : Unknown payment Could you please tell me what this payment is for. Thank you.",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22991,64506,44805.78889,support.eu@Company.com,Re: RE : Unknown payment,"Thank you for your response. I just wanted to make sure it wasn't a scam. I don't remember signing up for this, but if it's for more storage then it's very possible I did. Kind regards T Lord *****(PERSON), 1 Sep *****(PHONE), 12:35 , wrote: Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. I'll be more than happy to assist you with your inquiry, and I will do my absolute best to help. The charges you received are likely to be related to a Company service or subscription you have signed up for. Judging by the price, this is likely a Company Cloud Subscription. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Ramon *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 13:21 To : xxxxx@xxxx.com Subject : Unknown payment Could you please tell me what this payment is for. Thank you. *****(PHONE)",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22991,64511,44805.79306,support.eu@Company.com,RE : Unknown payment,"Dear user, Thank you for clarifying your request. If there is anything else that we can assist you with please feel free to contact us again. Sincerely, Madalin *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 19:56 To : xxxxx@xxxx.com Subject : Re: RE : Unknown payment Thank you for your response. I just wanted to make sure it wasn't a scam. I don't remember signing up for this, but if it's for more storage then it's very possible I did. Kind regards T Lord On Thu, 1 Sep *****(PHONE), 12:35 , < xxxxx@xxxx.com> wrote: Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. I'll be more than happy to assist you with your inquiry, and I will do my absolute best to help. The charges you received are likely to be related to a Company service or subscription you have signed up for. Judging by the price, this is likely a Company Cloud Subscription. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Ramon *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 13:21 To : xxxxx@xxxx.com Subject : Unknown payment Could you please tell me what this payment is for. Thank you. *****(PHONE)",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22990,64301,44805.50694,support.eu@Company.com,Termination,"Dear Sir or Madam, I would like to cancel as soon as possible. Transaction number: 86X*****(PHONE)X*****(PHONE) Last invoice number: P*****(PHONE)F1C*****(PHONE) I would like a confirmation. Kind regards *****(PER)",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22990,64305,44805.51319,support.de@Company.com,subscription cancellation,"Dear Ms. *****(PER), thank you for choosing Company. We hope you are doing well. This email is related to your request to cancel the subscription. Don't worry, I understand your request very well and I will do my best to offer you the best possible solution! Due to privacy regulations, we are not allowed to delete accounts and subscriptions on behalf of our customers. However, you can unsubscribe at any time by following the steps below: From your Company phone: Settings > Account Center > Payments and Purchases > Subscriptions and tap the service you want to cancel the subscription to. From your computer, go to the official website: Log in to https://id7.cloud.Company.com/CAS/portal/login.html and then you can go to Payments and Purchases > Subscriptions/Password-free payments and tap Remove. After cancellation, nothing will be charged from your account starting next month. For more information about deactivating subscriptions, please visit the following link: https://consumer.Company.com/en/support/content/en-us*****(PHONE)/ If you access our online portal via your phone's browser, please activate the desktop page first so that you can see the ""Payment and Purchases"" window. If for certain reasons you need further assistance with your request, please send us the following information: 1. Your Company ID (phone number with country code/email address): 2. Your request: e.g. Cancel Company Cloud subscription / Cancel Company Music subscription / Cancel Company Video subscription 3. Proof of transactions: a) If the payment was made with your bank card, copy of your bank statement with the debits from Company SE and the last 4 digits of your bank card. b) If payment was made with PayPal A screenshot of the payment showing the transaction invoice number c) If payment was made with your phone The phone number that was charged A screenshot of the phone bill showing Company SE's charges Please do not hesitate to contact us if we can be of any further assistance. Kind regards, *****(PER) Customer Service Company SE is a company incorporated under the laws of Ireland with its registered office at *****(LOC), *****(LOC). Company SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), *****(LOC), *****(LOC), *****(LOC) and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 13:10 To : xxxxx@xxxx.com Subject : Cancellation Dear Sir/Madam, I would like to cancel as soon as possible. Transaction number: 86X*****(PHONE)X*****(PHONE) Last invoice number: P*****(PHONE)F1C*****(PHONE) I would like a confirmation. Best regards Patricia *****(PER)",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22981,64254,44805.44236,support.eu@Company.com,,How do I cancel this transaction as I no longer have this phone as it has broken and I'm paying 0.79 every month fir no reason Get Outlook for Android,Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22981,64267,44805.45694,support.eu@Company.com,RE : null,"Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about cancelling your Subscription. Due to privacy concerns, we do not have the necessary permission to cancel subscriptions on behalf of our users, but I will do my absolute best to assist you with your inquiry by providing you the cancellation steps, but if you run into any issues while following them you will also find below what information we require from you to be able to investigate. Please follow the next guideline to solve your issue: From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been cancelled successfully. Once cancelled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Ramón *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 11:37 To : xxxxx@xxxx.com Subject : How do I cancel this transaction as I no longer have this phone as it has broken and I'm paying 0.79 every month fir no reason Get Outlook for Android",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22979,64248,44805.43194,support.eu@Company.com,Re.Nr.B-8DM27328KB964582F Start Date: 23.12.2021 last debit on 23.08.2022,"Dear Sir or Madam, I no longer have my Huawei phone. So I tried to log into the account with my new phone as you described. But it didn't work. I stopped paying via PayPal so that PayPal can no longer debit my money. Because I have no other way of canceling the subscription with you. If there is another solution to this problem, I would be grateful because I cannot access the Huawei account from my new phone (it's a Samsung Galaxy). I would like the subscription to be canceled with you. Kind regards *****(PER)",Purchasing / Cancel /terminate subscription,Purchasing,Problem/Fault,Payment issue,Risk Control,
22979,64251,44805.43958,support.de@Company.com,Cancel subscription,"Dear Ms. *****(PER), thank you for choosing Company. We hope you are well. This email refers to your request to cancel your subscription. Don't worry, I understand your request very well and I will do my best to offer you the best possible solution! In order for our internal team to be able to help you, we need the following information from you: 1. Your Company ID (phone number with country code/email address): 2. Your request: e.g. Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company Video subscription 3. Proof of transactions: a) If the payment was made with your bank card, copy of your bank statement showing the debits from Company SE and the last 4 digits of your bank card. b) If payment was made with PayPal A screenshot of the payment showing the transaction invoice number c) If payment was made with your phone The phone number that was charged A screenshot of the phone bill showing Company SE's charges Please do not hesitate to contact us if we can be of any further assistance. Kind regards, *****(PER) Customer Service Company SE is a company incorporated under the laws of Ireland with its registered office at *****(LOC), *****(LOC). Company SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), *****(LOC), *****(LOC), *****(LOC) and other countries. From: xxxxx@xxxx.com Sent: Thursday 01 September *****(PHONE) 11:22 To: xxxxx@xxxx.com Subject: Re.Nr.B-8DM*****(PHONE)KB*****(PHONE)F Start date: 23.12.*****(PHONE) last debit on 23.08.*****(PHONE) Dear Sir or Madam, I no longer have my Huawei cell phone. So I tried to log into the account with my new cell phone as you described. But it didn't work. I have set up payment via Paypal so that no more debits can be made from Paypal. As I have no other option to cancel the subscription with you. If there is another solution to this problem I would be grateful as I cannot access the Huawei account from my new cell phone (it's a Samsung Galaxy). I would like the subscription to be canceled with you. Kind regards, Petra *****(PER)",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22960,64196,44805.37222,support.eu@Company.com,,I would like to end these payments because I changed my phone,Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22960,64207,44805.38472,support.eu@Company.com,Cancel subscription,"Dear customer, Thank you for contacting *****(PERSON). We hope you are doing well. I would be more than happy to assist you with your inquiry. Based on our understanding, your issue related to canceling a subscription . From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address): 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Thank you very much for your understanding. Sincerely, Alexandra *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 09:56 To : xxxxx@xxxx.com Subject : Chciałbym zakończyć te płatności ponieważ zmieniłem telefon",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22955,64179,44805.35486,support.eu@Company.com,,I want to cancel my subscription as of October 1st. How do I do that? Kind regards *****(PER),Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22955,64282,44805.47917,support.eu@Company.com,RE : null,"Dear *****(PERSON), Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about cancelling your Subscription. Due to privacy concerns, we do not have the necessary permission to cancel subscriptions on behalf of our users, but I will do my absolute best to assist you with your inquiry by providing you the cancellation steps, but if you run into any issues while following them you will also find below what information we require from you to be able to investigate. Please follow the next guideline to solve your issue: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been cancelled successfully. Once cancelled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Ramón *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 09:31 To : xxxxx@xxxx.com Subject : Ik wil mijn abonnement opzeggen per 1 oktober. Hoe moet dat? Mvgr *****(PERSON) Amorison",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22952,64170,44805.34861,support.eu@Company.com,,Hello I would like to end my subscription because I am not the cause of this Kind regards Mrs Pons Sent from my Orange phone,Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22952,64181,44805.35694,support.eu@Company.com,RE : null,"Hello *****(PER), Thank you for contacting Company. We hope you are doing well. This email is in response to your request regarding how to cancel a subscription. If you are being billed for a subscription to a Company product, it means that you have subscribed to it in the past or that you have purchased a free trial that you forgot to deactivate. If you wish to cancel it, please follow one of the methods below: 1. From your Company phone: go to Settings > My Account > Payment & Purchases > Subscriptions and tap on the service for which you wish to cancel the subscription. 2. From your computer, go to the official website: log in to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment & Purchases > Subscriptions/Passwordless Payments and tap Delete. Please note that if you are accessing the website from your phone, you must activate the desktop version in order for the ""Payment & Purchases"" tab to appear. If the subscription disappears from your account, it means that it has been successfully canceled. *****(LOC) once canceled, no deduction will be made from your account from the following month. If you need further assistance, please provide us with the following information, in order to verify your account and provide more information about the subscription: - Your Company ID (Phone number with country code/email address) - Proof of transactions: 1: If the payment was made with your credit card: a copy of your bank statement showing the Company SE charges and the last 4 digits of your credit card. 2: If the payment was made with your PayPal: a screenshot of the payment with the invoice number available (it starts with P*****(PHONE)...) 3: If the payment was made with your phone: the billed phone number and a screenshot of the phone bill showing the Company SE charges. For further questions, feel free to reply to this thread and we will be happy to guide you through your doubts. We would also very much appreciate your feedback regarding our email exchange, as we need your opinion to continue to improve our service. We therefore invite you to fill out the questionnaire that will arrive shortly on the email address you used to contact us. Kind regards, Stela The Company Customer Support Team Company SE is a company incorporated under the laws of *****(LOC) with its headquarters in Dublin, *****(LOC). Company SE is the provider of Company Mobile Services to Company and Honor device owners in Europe, *****(LOC), *****(LOC), New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 09:22 To : xxxxx@xxxx.com Subject : Hello I would like to terminate my subscription because I am not the originator of this Kind regards Mrs. pons Sent from my Orange phone",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22942,64146,44805.19514,support.eu@Company.com,Termination,I hereby cancel my subscription with you at the earliest possible date -- This message was sent from my Android mobile phone using GMX Mail.,Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22942,64156,44805.33472,support.de@Company.com,subscription cancellation,"Dear customer, thank you for choosing Company. We hope you are doing well. This email is related to your request to cancel the subscription. Don't worry, I understand your request very well and I will do my best to offer you the best possible solution! Due to privacy regulations, we are not allowed to delete accounts and subscriptions on behalf of our customers. However, you can unsubscribe at any time by following the steps below: From your Company phone: Settings > Account Center > Payments and Purchases > Subscriptions and tap the service you want to cancel the subscription for. From your computer, go to the official website: Log in to https://id7.cloud.Company.com/CAS/portal/login.html and then you can go to Payments and Purchases > Subscriptions/Password-free payments and tap Remove. After cancellation, nothing will be charged from your account starting next month. For more information about deactivating subscriptions, please visit the following link: https://consumer.Company.com/en/support/content/en-us*****(PHONE)/ If you access our online portal via your phone's browser, please activate the desktop page first so that you can see the ""Payment and Purchases"" window. If for certain reasons you need further assistance with your request, please send us the following information: 1. Your Company ID (phone number with country code/email address): 2. Your request: e.g. Cancel Company Cloud subscription / Cancel Company Music subscription / Cancel Company Video subscription 3. Proof of transactions: a) If the payment was made with your bank card, copy of your bank statement with the debits from Company SE and the last 4 digits of your bank card. b) If payment was made with PayPal A screenshot of the payment showing the transaction invoice number c) If payment was made with your phone The phone number that was charged A screenshot of the phone bill showing Company SE's charges Do not hesitate to contact us if we can be of further assistance. Kind regards, *****(PER) Customer Service Company SE is a company incorporated under the laws of Ireland with its registered office at *****(LOC), *****(LOC). Company SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), *****(LOC), *****(LOC), *****(LOC) and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 05:41 To : xxxxx@xxxx.com Subject : Cancellation I hereby cancel my subscription with you at the earliest possible date -- This message was sent from my Android mobile phone using GMX Mail.",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22932,64165,44805.36528,support.eu@Company.com,RE : Company Support issue submit,"Dear *****(PERSON), Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. The charges you received are likely to be related to a Company service or subscription you have signed up for. Due to privacy concerns, we do not have the necessary permission to cancel subscriptions or delete accounts on behalf of our users, but I will do my absolute best to assist you with your inquiry by providing you the cancellation steps, but if you run into any issues while following them you will also find below what information we require from you to be able to investigate. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address): 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Claudiu *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Wednesday 31 August *****(PHONE) 22:21 To : xxxxx@xxxx.com Subject : *****(PERSON) Support issue submit Product: Health Requests: Other Requests Contact Full Name: *****(PERSON) Hendry Phone Number: *****(PHONE) Contact Email Address: xxxxx@xxxx.com Summary of the issue: Money being taken from my account Home | News | Events | Products | Partners | Support Copyright *****(PERSON) SE",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
22929,64173,44805.35139,support.eu@Company.com,RE : null,"Dear customer, Thank you for contacting *****(PERSON). We hope you are doing well. I would be more than happy to assist you with your inquiry. Based on our understanding, your issue is related to a subscription that you no longer need and you would like to cancel and you are also asking who is *****(PERSON). *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. Presently our services regard queries related to your Company ID account or mobile services (applications) available on your Company device. To cancel your subscription please follow one of the methods below: - From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. - From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account starting from the next month. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: - Your Company ID (Phone number include country code/ Email address) - Proof of transactions: 1: If the payment was made with your Bank card: copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. 2: If the payment was made with your PayPal: a screenshot of payment with the invoice number available (P*****(PHONE)...) 3: If the payment was made with your Phone: the phone number get charged and a screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Thank you very much for your understanding. Sincerely, Stela *****(PERSON) Customer Support team *****(PERSON) SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. *****(PERSON) SE is the provider of Company Mobile Services to Company and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Wednesday 31 August *****(PHONE) 21:36 To : xxxxx@xxxx.com Subject : In deze tijden van recessie, moet ik als pensionista mijn uitgaven beter controleren. En kom ik uitgaven tegen, die wij in het verleden hebben afgesloten en waarvan ik niet weet waar het contract voor dienden. *****(PERSON) ook dit contract. Graag zou ik willen weten waar *****(PERSON) voor staat. En mocht het mij niet meer interesseren, welke stappen ik moet ondernemen om dit contract op te zeggen.",Purchasing / Cancel /terminate subscription,Purchasing,Suggestion,Payment,Subscription cancellation,
